album_type,total_tracks,external_urls,href,id,images,name,release_date,release_date_precision,type,uri,copyrights,external_ids,genres,label,popularity,artist_id
album,29,{'spotify': 'https://open.spotify.com/album/7MZzYkbHL9Tk3O6WeD4Z0Z'},https://api.spotify.com/v1/albums/7MZzYkbHL9Tk3O6WeD4Z0Z,7MZzYkbHL9Tk3O6WeD4Z0Z,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273506c4cc93e5a6234164125e1', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02506c4cc93e5a6234164125e1', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851506c4cc93e5a6234164125e1', 'height': 64, 'width': 64}]",Relapse: Refill,2009-05-15,day,album,spotify:album:7MZzYkbHL9Tk3O6WeD4Z0Z,"[{'text': '© 2009 Aftermath Records', 'type': 'C'}, {'text': '℗ 2009 Aftermath Records', 'type': 'P'}]",{'upc': '00602527310343'},[],Aftermath,75,7dGJo4pcD2V6oG8kP0tJRR
album,22,{'spotify': 'https://open.spotify.com/album/6HXlnhMr40FP2qBTnKXRbA'},https://api.spotify.com/v1/albums/6HXlnhMr40FP2qBTnKXRbA,6HXlnhMr40FP2qBTnKXRbA,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f135bf1dee323e1aef89ffbf', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f135bf1dee323e1aef89ffbf', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f135bf1dee323e1aef89ffbf', 'height': 64, 'width': 64}]",Relapse [Deluxe],2009-05-15,day,album,spotify:album:6HXlnhMr40FP2qBTnKXRbA,"[{'text': '© 2009 Aftermath Records', 'type': 'C'}, {'text': '℗ 2009 Aftermath Records', 'type': 'P'}]",{'upc': '00602527081113'},[],Aftermath,56,7dGJo4pcD2V6oG8kP0tJRR
album,20,{'spotify': 'https://open.spotify.com/album/7h2OEj0ifXb3UdgvTmCqfY'},https://api.spotify.com/v1/albums/7h2OEj0ifXb3UdgvTmCqfY,7h2OEj0ifXb3UdgvTmCqfY,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27363d5aec8186b37f4404b1d1d', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0263d5aec8186b37f4404b1d1d', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485163d5aec8186b37f4404b1d1d', 'height': 64, 'width': 64}]",Relapse,2009-05-15,day,album,spotify:album:7h2OEj0ifXb3UdgvTmCqfY,"[{'text': '© 2009 Aftermath Records', 'type': 'C'}, {'text': '℗ 2009 Aftermath Records', 'type': 'P'}]",{'upc': '00602527032160'},[],Aftermath,56,7dGJo4pcD2V6oG8kP0tJRR
album,23,{'spotify': 'https://open.spotify.com/album/1kTlYbs28MXw7hwO0NLYif'},https://api.spotify.com/v1/albums/1kTlYbs28MXw7hwO0NLYif,1kTlYbs28MXw7hwO0NLYif,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273726d48d93d02e1271774f023', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02726d48d93d02e1271774f023', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851726d48d93d02e1271774f023', 'height': 64, 'width': 64}]",Encore (Deluxe Version),2004-11-12,day,album,spotify:album:1kTlYbs28MXw7hwO0NLYif,"[{'text': '© 2004 Aftermath Entertainment/Interscope Records', 'type': 'C'}, {'text': '℗ 2004 Aftermath Entertainment/Interscope Records', 'type': 'P'}]",{'upc': '00602498646717'},[],Aftermath,83,7dGJo4pcD2V6oG8kP0tJRR
album,20,{'spotify': 'https://open.spotify.com/album/2cWBwpqMsDJC1ZUwz813lo'},https://api.spotify.com/v1/albums/2cWBwpqMsDJC1ZUwz813lo,2cWBwpqMsDJC1ZUwz813lo,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e026ca5c90113b30c3c43ffb8f4', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048516ca5c90113b30c3c43ffb8f4', 'height': 64, 'width': 64}]",The Eminem Show,2002-05-26,day,album,spotify:album:2cWBwpqMsDJC1ZUwz813lo,"[{'text': '© 2002 Aftermath Records', 'type': 'C'}, {'text': '℗ 2002 Aftermath Records', 'type': 'P'}]",{'upc': '00606949329020'},[],Aftermath,88,7dGJo4pcD2V6oG8kP0tJRR
album,23,{'spotify': 'https://open.spotify.com/album/5H0rjI1TW8F2tORPYMJXHJ'},https://api.spotify.com/v1/albums/5H0rjI1TW8F2tORPYMJXHJ,5H0rjI1TW8F2tORPYMJXHJ,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27376ac6f4b5e6cda3c7f888ec0', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0276ac6f4b5e6cda3c7f888ec0', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485176ac6f4b5e6cda3c7f888ec0', 'height': 64, 'width': 64}]",The Marshall Mathers LP,2001-08-20,day,album,spotify:album:5H0rjI1TW8F2tORPYMJXHJ,"[{'text': '© 2001 UMG Recordings, Inc.', 'type': 'C'}, {'text': '℗ 2001 UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '00602577527685'},[],Aftermath,57,7dGJo4pcD2V6oG8kP0tJRR
album,30,{'spotify': 'https://open.spotify.com/album/10nO3EJJDMm6j6d2uK3Jah'},https://api.spotify.com/v1/albums/10nO3EJJDMm6j6d2uK3Jah,10nO3EJJDMm6j6d2uK3Jah,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273d12909c6ebc83cb4c6bef6f4', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d12909c6ebc83cb4c6bef6f4', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d12909c6ebc83cb4c6bef6f4', 'height': 64, 'width': 64}]",The Slim Shady LP (Expanded Edition),1999-02-23,day,album,spotify:album:10nO3EJJDMm6j6d2uK3Jah,"[{'text': '© 2019 UMG Recordings, Inc.', 'type': 'C'}, {'text': 'This Compilation ℗ 2019 UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '00602577471407'},[],Aftermath,63,7dGJo4pcD2V6oG8kP0tJRR
album,20,{'spotify': 'https://open.spotify.com/album/0vE6mttRTBXRe9rKghyr1l'},https://api.spotify.com/v1/albums/0vE6mttRTBXRe9rKghyr1l,0vE6mttRTBXRe9rKghyr1l,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e029bef45ee387f274ea3198c55', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048519bef45ee387f274ea3198c55', 'height': 64, 'width': 64}]",The Slim Shady LP,1999-02-23,day,album,spotify:album:0vE6mttRTBXRe9rKghyr1l,"[{'text': '© 1998 Aftermath Entertainment/Interscope Records', 'type': 'C'}, {'text': '℗ 1999 Aftermath Entertainment/Interscope Records', 'type': 'P'}]",{'upc': '00602537439386'},[],Aftermath,74,7dGJo4pcD2V6oG8kP0tJRR
album,19,{'spotify': 'https://open.spotify.com/album/18NOKLkZETa4sWwLMIm0UZ'},https://api.spotify.com/v1/albums/18NOKLkZETa4sWwLMIm0UZ,18NOKLkZETa4sWwLMIm0UZ,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02881d8d8378cd01099babcd44', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851881d8d8378cd01099babcd44', 'height': 64, 'width': 64}]",UTOPIA,2023-07-28,day,album,spotify:album:18NOKLkZETa4sWwLMIm0UZ,"[{'text': '(P) 2023 Cactus Jack Records under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '196871341882'},[],Cactus Jack/Epic,92,0Y5tJX1MQlPlqiwlOH1tJY
album,7,{'spotify': 'https://open.spotify.com/album/1Sf8GsXG32t0jNrX11xqWx'},https://api.spotify.com/v1/albums/1Sf8GsXG32t0jNrX11xqWx,1Sf8GsXG32t0jNrX11xqWx,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273dfc2f59568272de50a257f2f', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02dfc2f59568272de50a257f2f', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851dfc2f59568272de50a257f2f', 'height': 64, 'width': 64}]",JACKBOYS,2019-12-27,day,album,spotify:album:1Sf8GsXG32t0jNrX11xqWx,"[{'text': '(P) 2019 Epic Records. With Cactus Jack.', 'type': 'P'}]",{'upc': '886448209393'},[],Cactus Jack/Epic,75,0Y5tJX1MQlPlqiwlOH1tJY
album,17,{'spotify': 'https://open.spotify.com/album/41GuZcammIkupMPKH2OJ6I'},https://api.spotify.com/v1/albums/41GuZcammIkupMPKH2OJ6I,41GuZcammIkupMPKH2OJ6I,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273072e9faef2ef7b6db63834a3', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02072e9faef2ef7b6db63834a3', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851072e9faef2ef7b6db63834a3', 'height': 64, 'width': 64}]",ASTROWORLD,2018-08-03,day,album,spotify:album:41GuZcammIkupMPKH2OJ6I,"[{'text': '(P) 2018 Cactus Jack Records, LLC under exclusive licensed to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '886447227169'},[],Cactus Jack / Epic,89,0Y5tJX1MQlPlqiwlOH1tJY
album,13,{'spotify': 'https://open.spotify.com/album/6FED8aeieEnUWwQqAO9zT1'},https://api.spotify.com/v1/albums/6FED8aeieEnUWwQqAO9zT1,6FED8aeieEnUWwQqAO9zT1,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273631973893e94d01cfcdf0e5e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02631973893e94d01cfcdf0e5e', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851631973893e94d01cfcdf0e5e', 'height': 64, 'width': 64}]","Huncho Jack, Jack Huncho",2017-12-21,day,album,spotify:album:6FED8aeieEnUWwQqAO9zT1,"[{'text': '© 2017 Quality Control Music, LLC', 'type': 'C'}, {'text': '℗ 2017 Quality Control Music, LLC', 'type': 'P'}]",{'upc': '00602567368519'},[],Quality Control Music - Epic,66,0Y5tJX1MQlPlqiwlOH1tJY
album,14,{'spotify': 'https://open.spotify.com/album/42WVQWuf1teDysXiOupIZt'},https://api.spotify.com/v1/albums/42WVQWuf1teDysXiOupIZt,42WVQWuf1teDysXiOupIZt,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f54b99bf27cda88f4a7403ce', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f54b99bf27cda88f4a7403ce', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f54b99bf27cda88f4a7403ce', 'height': 64, 'width': 64}]",Birds In The Trap Sing McKnight,2016-09-16,day,album,spotify:album:42WVQWuf1teDysXiOupIZt,"[{'text': '(P) 2016 Cactus Jack Records, LLC under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '886446074726'},[],Cactus Jack / Epic,84,0Y5tJX1MQlPlqiwlOH1tJY
album,16,{'spotify': 'https://open.spotify.com/album/4PWBTB6NYSKQwfo79I3prg'},https://api.spotify.com/v1/albums/4PWBTB6NYSKQwfo79I3prg,4PWBTB6NYSKQwfo79I3prg,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2736cfd9a7353f98f5165ea6160', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e026cfd9a7353f98f5165ea6160', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048516cfd9a7353f98f5165ea6160', 'height': 64, 'width': 64}]",Rodeo,2015-09-04,day,album,spotify:album:4PWBTB6NYSKQwfo79I3prg,"[{'text': '(P) 2015 Cactus Jack Records, LLC under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '886445454987'},[],Cactus Jack / Epic,83,0Y5tJX1MQlPlqiwlOH1tJY
album,12,{'spotify': 'https://open.spotify.com/album/54Y471E7GNBSOXjZtqONId'},https://api.spotify.com/v1/albums/54Y471E7GNBSOXjZtqONId,54Y471E7GNBSOXjZtqONId,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2730fc93fe41791c5aa51ae9645', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e020fc93fe41791c5aa51ae9645', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048510fc93fe41791c5aa51ae9645', 'height': 64, 'width': 64}]",DAYS BEFORE RODEO,2014-08-18,day,album,spotify:album:54Y471E7GNBSOXjZtqONId,"[{'text': '(P) 2014-2024 Cactus Jack Records under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '196871381420'},[],Cactus Jack/Epic,80,0Y5tJX1MQlPlqiwlOH1tJY
single,1,{'spotify': 'https://open.spotify.com/album/7pjNsxzij0oRzYy1xSSnzP'},https://api.spotify.com/v1/albums/7pjNsxzij0oRzYy1xSSnzP,7pjNsxzij0oRzYy1xSSnzP,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2735d79925b587cb91853e46377', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025d79925b587cb91853e46377', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515d79925b587cb91853e46377', 'height': 64, 'width': 64}]",Active,2024-08-06,day,album,spotify:album:7pjNsxzij0oRzYy1xSSnzP,"[{'text': '2024 YBNL Nation / EMPIRE', 'type': 'C'}, {'text': '2024 YBNL Nation / EMPIRE', 'type': 'P'}]",{'upc': '197342679855'},[],YBNL Nation / EMPIRE,64,0Y5tJX1MQlPlqiwlOH1tJY
single,1,{'spotify': 'https://open.spotify.com/album/6YQ5Y4ITpAQCANWhNHraXi'},https://api.spotify.com/v1/albums/6YQ5Y4ITpAQCANWhNHraXi,6YQ5Y4ITpAQCANWhNHraXi,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ad3e25785fe6f26690797468', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ad3e25785fe6f26690797468', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ad3e25785fe6f26690797468', 'height': 64, 'width': 64}]",Parking Lot,2024-06-21,day,album,spotify:album:6YQ5Y4ITpAQCANWhNHraXi,"[{'text': '2024 10 Summers Records, Inc. under exclusive license to BMG Rights Management (US) LLC', 'type': 'C'}, {'text': '2024 10 Summers Records, Inc. under exclusive license to BMG Rights Management (US) LLC', 'type': 'P'}]",{'upc': '4099964083873'},[],BMG Rights Management (US) LLC,68,0Y5tJX1MQlPlqiwlOH1tJY
single,1,{'spotify': 'https://open.spotify.com/album/3PgQ3tZpZH8gZm9PEmSlJA'},https://api.spotify.com/v1/albums/3PgQ3tZpZH8gZm9PEmSlJA,3PgQ3tZpZH8gZm9PEmSlJA,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2734f5b352052edf8d4204d9666', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e024f5b352052edf8d4204d9666', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048514f5b352052edf8d4204d9666', 'height': 64, 'width': 64}]",FE!N (CHASE B REMIX),2024-04-19,day,album,spotify:album:3PgQ3tZpZH8gZm9PEmSlJA,"[{'text': '(P) 2024 Cactus Jack Records under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '196872025873'},[],Cactus Jack/Epic,46,0Y5tJX1MQlPlqiwlOH1tJY
single,1,{'spotify': 'https://open.spotify.com/album/4rdRRSa0PSQca066SdtsWT'},https://api.spotify.com/v1/albums/4rdRRSa0PSQca066SdtsWT,4rdRRSa0PSQca066SdtsWT,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2735dff65aa66b221b03aa3506b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025dff65aa66b221b03aa3506b', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515dff65aa66b221b03aa3506b', 'height': 64, 'width': 64}]",née-nah,2024-01-10,day,album,spotify:album:4rdRRSa0PSQca066SdtsWT,"[{'text': '(P) 2024 Slaughter Gang, LLC under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '196871763554'},[],"Slaughter Gang, LLC/Epic Records",55,0Y5tJX1MQlPlqiwlOH1tJY
single,1,{'spotify': 'https://open.spotify.com/album/7DWPd7wOj9g0N5krVFil0Z'},https://api.spotify.com/v1/albums/7DWPd7wOj9g0N5krVFil0Z,7DWPd7wOj9g0N5krVFil0Z,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737429777bb3e217e4bf182212', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027429777bb3e217e4bf182212', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517429777bb3e217e4bf182212', 'height': 64, 'width': 64}]",Water (Remix),2023-11-17,day,album,spotify:album:7DWPd7wOj9g0N5krVFil0Z,"[{'text': '(P) 2023 FAX Records, under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '196871650083'},[],FAX Records/Epic,52,0Y5tJX1MQlPlqiwlOH1tJY
single,1,{'spotify': 'https://open.spotify.com/album/61XhXTtorAgw4lRnh8GN0c'},https://api.spotify.com/v1/albums/61XhXTtorAgw4lRnh8GN0c,61XhXTtorAgw4lRnh8GN0c,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27324938858a3971f09da45d3f2', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0224938858a3971f09da45d3f2', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485124938858a3971f09da45d3f2', 'height': 64, 'width': 64}]",MELTDOWN (feat. Drake),2023-07-27,day,album,spotify:album:61XhXTtorAgw4lRnh8GN0c,"[{'text': '(P) 2023 Cactus Jack Records under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '196871357012'},[],Cactus Jack/Epic,38,0Y5tJX1MQlPlqiwlOH1tJY
single,1,{'spotify': 'https://open.spotify.com/album/0219TxSZyWhfo1DgafkjX2'},https://api.spotify.com/v1/albums/0219TxSZyWhfo1DgafkjX2,0219TxSZyWhfo1DgafkjX2,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27396a464975cfd9ae67ec2fb70', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0296a464975cfd9ae67ec2fb70', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485196a464975cfd9ae67ec2fb70', 'height': 64, 'width': 64}]",DELRESTO (ECHOES),2023-07-26,day,album,spotify:album:0219TxSZyWhfo1DgafkjX2,"[{'text': '(P) 2023 Parkwood Entertainment LLC & Cactus Jack Records under exclusive license to Columbia Records/Epic Records, divisions of Sony Music Entertainment', 'type': 'P'}]",{'upc': '196871348645'},[],Parkwood Entertainment/Columbia,36,0Y5tJX1MQlPlqiwlOH1tJY
single,1,{'spotify': 'https://open.spotify.com/album/2lzV5TIBiLED8eCjwsGBIv'},https://api.spotify.com/v1/albums/2lzV5TIBiLED8eCjwsGBIv,2lzV5TIBiLED8eCjwsGBIv,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2736a541ea818dc7cbf6d534f98', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e026a541ea818dc7cbf6d534f98', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048516a541ea818dc7cbf6d534f98', 'height': 64, 'width': 64}]",MELTDOWN (feat. Drake) [Instrumental],2023-07-25,day,album,spotify:album:2lzV5TIBiLED8eCjwsGBIv,"[{'text': '(P) 2023 Cactus Jack Records under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '196871362856'},[],Cactus Jack/Epic,28,0Y5tJX1MQlPlqiwlOH1tJY
single,1,{'spotify': 'https://open.spotify.com/album/10eNMeTimUzAKLhCOpIUlb'},https://api.spotify.com/v1/albums/10eNMeTimUzAKLhCOpIUlb,10eNMeTimUzAKLhCOpIUlb,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273893489768de0c42b4d217b82', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02893489768de0c42b4d217b82', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851893489768de0c42b4d217b82', 'height': 64, 'width': 64}]",K-POP,2023-07-21,day,album,spotify:album:10eNMeTimUzAKLhCOpIUlb,"[{'text': '(P) 2023 Cactus Jack Records under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '196871325424'},[],Cactus Jack/Epic,64,0Y5tJX1MQlPlqiwlOH1tJY
single,4,{'spotify': 'https://open.spotify.com/album/0jiAYLsE1PumLJncO7vUIl'},https://api.spotify.com/v1/albums/0jiAYLsE1PumLJncO7vUIl,0jiAYLsE1PumLJncO7vUIl,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273dd8912dfae6121b0e25bcaec', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02dd8912dfae6121b0e25bcaec', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851dd8912dfae6121b0e25bcaec', 'height': 64, 'width': 64}]",K-POP (Chopped & Screwed),2023-07-18,day,album,spotify:album:0jiAYLsE1PumLJncO7vUIl,"[{'text': '(P) 2023 Cactus Jack Records under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '196871337090'},[],Cactus Jack/Epic,37,0Y5tJX1MQlPlqiwlOH1tJY
single,2,{'spotify': 'https://open.spotify.com/album/3qyI2OybsEcxL8iTuhdBHr'},https://api.spotify.com/v1/albums/3qyI2OybsEcxL8iTuhdBHr,3qyI2OybsEcxL8iTuhdBHr,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2731c94a29a22c547e538b9c461', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021c94a29a22c547e538b9c461', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511c94a29a22c547e538b9c461', 'height': 64, 'width': 64}]","Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign) [Extended Version]",2023-07-05,day,album,spotify:album:3qyI2OybsEcxL8iTuhdBHr,"[{'text': '2023 Cactus Jack Records', 'type': 'C'}, {'text': '2023 Cactus Jack Records', 'type': 'P'}]",{'upc': '810134791916'},[],Cactus Jack Records,37,0Y5tJX1MQlPlqiwlOH1tJY
single,1,{'spotify': 'https://open.spotify.com/album/6Op5Oqgnb443EjcHdAR5eY'},https://api.spotify.com/v1/albums/6Op5Oqgnb443EjcHdAR5eY,6Op5Oqgnb443EjcHdAR5eY,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273bb9959742a1d539a30047e25', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02bb9959742a1d539a30047e25', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851bb9959742a1d539a30047e25', 'height': 64, 'width': 64}]","Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",2023-05-11,day,album,spotify:album:6Op5Oqgnb443EjcHdAR5eY,"[{'text': '2023 Cactus Jack Records', 'type': 'C'}, {'text': '2023 Cactus Jack Records', 'type': 'P'}]",{'upc': '810134790070'},[],Cactus Jack Records,46,0Y5tJX1MQlPlqiwlOH1tJY
single,1,{'spotify': 'https://open.spotify.com/album/0Z3NTCoaxoeU9C7F3sgbAC'},https://api.spotify.com/v1/albums/0Z3NTCoaxoeU9C7F3sgbAC,0Z3NTCoaxoeU9C7F3sgbAC,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273be3f799633252cc6c0c09885', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02be3f799633252cc6c0c09885', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851be3f799633252cc6c0c09885', 'height': 64, 'width': 64}]",Embarrassed (feat. Travis Scott),2023-02-23,day,album,spotify:album:0Z3NTCoaxoeU9C7F3sgbAC,"[{'text': 'Cactus Jack, © 2023 Atlantic Records Group LLC', 'type': 'C'}, {'text': 'Cactus Jack, ℗ 2023 Atlantic Records Group LLC', 'type': 'P'}]",{'upc': '075679693068'},[],Cactus Jack / Atlantic,43,0Y5tJX1MQlPlqiwlOH1tJY
album,24,{'spotify': 'https://open.spotify.com/album/3L2iweH45rVdTBPldbY6dp'},https://api.spotify.com/v1/albums/3L2iweH45rVdTBPldbY6dp,3L2iweH45rVdTBPldbY6dp,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2730497121c2a34a6a1cb885e97', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e020497121c2a34a6a1cb885e97', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048510497121c2a34a6a1cb885e97', 'height': 64, 'width': 64}]",eternal sunshine (slightly deluxe and also live),2024-10-01,day,album,spotify:album:3L2iweH45rVdTBPldbY6dp,"[{'text': '© 2024 Republic Records, a division of UMG Recordings, Inc.', 'type': 'C'}, {'text': '℗ 2024 Republic Records, a division of UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '00602475304203'},[],Republic Records,74,66CXWjxzNUsdJxJ2JdwvnR
